timestamp,open,high,low,close,volume
2025-02-26 06:00:00,2475.49000000,2501.66000000,2475.20000000,2500.89000000,16853.56660000
2025-02-26 07:00:00,2500.90000000,2506.40000000,2476.85000000,2483.81000000,21481.19330000
2025-02-26 08:00:00,2483.81000000,2487.99000000,2457.77000000,2464.39000000,25113.69940000
2025-02-26 09:00:00,2464.39000000,2494.61000000,2463.00000000,2490.25000000,21418.41720000
2025-02-26 10:00:00,2490.25000000,2495.79000000,2478.61000000,2494.02000000,28427.34360000
2025-02-26 11:00:00,2494.02000000,2496.25000000,2463.14000000,2464.79000000,18806.87530000
2025-02-26 12:00:00,2464.80000000,2466.81000000,2423.48000000,2433.11000000,30642.24280000
2025-02-26 13:00:00,2433.10000000,2440.40000000,2410.28000000,2416.80000000,23187.48710000
2025-02-26 14:00:00,2416.79000000,2436.80000000,2370.00000000,2435.88000000,72467.69330000
2025-02-26 15:00:00,2435.89000000,2461.95000000,2424.50000000,2428.47000000,40059.51420000
2025-02-26 16:00:00,2428.50000000,2434.20000000,2385.16000000,2398.69000000,38565.77490000
2025-02-26 17:00:00,2398.69000000,2407.62000000,2355.50000000,2367.01000000,37583.62970000
2025-02-26 18:00:00,2367.01000000,2383.20000000,2266.10000000,2293.23000000,133353.87930000
2025-02-26 19:00:00,2293.21000000,2318.70000000,2276.78000000,2296.29000000,68848.90770000
2025-02-26 20:00:00,2296.30000000,2340.33000000,2253.77000000,2339.77000000,89466.56540000
2025-02-26 21:00:00,2339.76000000,2354.96000000,2301.62000000,2343.92000000,52007.51490000
2025-02-26 22:00:00,2343.93000000,2383.37000000,2341.76000000,2349.00000000,35547.47170000
2025-02-26 23:00:00,2348.99000000,2360.97000000,2324.97000000,2336.37000000,20468.74990000
2025-02-27 00:00:00,2336.38000000,2349.30000000,2319.99000000,2337.88000000,23013.09200000
2025-02-27 01:00:00,2337.89000000,2365.08000000,2315.85000000,2344.51000000,26353.82190000
2025-02-27 02:00:00,2344.51000000,2370.90000000,2328.34000000,2334.79000000,21620.03720000
2025-02-27 03:00:00,2334.79000000,2347.43000000,2323.47000000,2332.11000000,20004.62950000
2025-02-27 04:00:00,2332.11000000,2342.17000000,2303.22000000,2311.50000000,34761.13600000
2025-02-27 05:00:00,2311.49000000,2345.47000000,2307.71000000,2341.57000000,25707.97380000
2025-02-27 06:00:00,2341.57000000,2366.77000000,2333.79000000,2348.83000000,28937.32060000
2025-02-27 07:00:00,2348.84000000,2373.20000000,2346.71000000,2356.13000000,22416.99260000
2025-02-27 08:00:00,2356.13000000,2361.27000000,2343.41000000,2352.26000000,14817.80780000
2025-02-27 09:00:00,2352.26000000,2366.79000000,2346.43000000,2359.23000000,17681.25220000
2025-02-27 10:00:00,2359.23000000,2378.85000000,2356.00000000,2378.17000000,21805.05940000
2025-02-27 11:00:00,2378.17000000,2381.60000000,2347.12000000,2353.82000000,23538.62240000
2025-02-27 12:00:00,2353.83000000,2361.50000000,2341.03000000,2347.09000000,17606.19400000
2025-02-27 13:00:00,2347.08000000,2362.35000000,2327.37000000,2336.89000000,28968.77030000
2025-02-27 14:00:00,2336.88000000,2356.00000000,2305.11000000,2308.60000000,39943.41420000
2025-02-27 15:00:00,2308.54000000,2336.41000000,2290.78000000,2323.31000000,43451.68630000
2025-02-27 16:00:00,2323.31000000,2337.50000000,2292.16000000,2295.89000000,30725.32570000
2025-02-27 17:00:00,2295.90000000,2326.70000000,2293.20000000,2322.18000000,26428.51760000
2025-02-27 18:00:00,2322.19000000,2333.70000000,2319.68000000,2326.99000000,18797.05930000
2025-02-27 19:00:00,2327.00000000,2327.69000000,2278.79000000,2292.41000000,29576.17680000
2025-02-27 20:00:00,2292.41000000,2294.48000000,2240.94000000,2256.45000000,49633.23920000
2025-02-27 21:00:00,2256.44000000,2284.52000000,2230.57000000,2282.77000000,36535.19380000
2025-02-27 22:00:00,2282.77000000,2293.48000000,2265.33000000,2291.90000000,14361.99620000
